Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note,thread_tldr,thread_problem,thread_sentiment,thread_timeline,thread_links
2035139,[meta] Comply with WCAG guideline 4.1: Compatibility,[meta] Comply with WCAG guideline 4.1: Compatibility,https://www.drupal.org/project/drupal/issues/2035139,drupal,Postponed (maintainer needs more info),Normal,other,11.x-dev,12 years 5 months,General,General,"The issue description states a need to comply with WCAG 4.1 Compatibility. This suggests a potential barrier for users with assistive technologies attempting to interact with the website. Without further details, it’s impossible to determine the specific incompatibility. This needs investigation to understand *what* is incompatible and *how* it impacts users.","This issue requires investigation to determine the specific compatibility problem. The first step is to thoroughly test the website with a range of assistive technologies (screen readers, magnifiers, etc.) to identify areas where interactions are failing or confusing.","This WCAG 4.1 compatibility issue regarding Drupal 8.1x-dev has been postponed due to a lack of information and a stall in activity. The maintainer requires more details, and there’s no evidence of ongoing investigation or resolution.","mgifford initially reported the issue, referencing WCAG 2.2 Level AA. The issue was marked as 8.1x-dev and subsequently postponed pending further information. No patches or related discussions have been added to the issue since the initial report or subsequent postponement.",Stalled (no recent activity),#0.0 by mgifford: Initial report regarding WCAG 4.1 compatibility. #1 by mgifford: Added issue and requested further information. #6 by mgifford: Linked to WCAG 2.0 conformance issue #2034915. #19 by smustgrave: Postponed issue due to needing more info from the maintainer. #20 by smustgrave: Asked for confirmation that this is the current standard.,- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/):  Accessibility success criteria. - [ARIA Specifications](https://w3.org/TR/wai-aria/):  Accessible Rich Internet Applications.
2034909,[meta] Track progress in ATAG 2.0 conformance,[meta] Track progress in ATAG 2.0 conformance,https://www.drupal.org/project/drupal/issues/2034909,drupal,Active,Normal,other,11.x-dev,12 years 5 months,General,General,"The issue description lacks specifics regarding a demonstrable accessibility barrier. Simply ""tracking progress in ATAG 2.0 conformance"" does not inherently represent a user-facing accessibility problem. Without further information about *how* this progress is being tracked or the resulting output, it’s impossible to determine if a barrier exists or if the tracking itself introduces accessibility issues.","This issue description needs significant clarification. It’s unclear what ""tracking progress in ATAG 2.0 conformance"" entails.  However, the intention is likely to ensure the website meets the ATAG 2.0 guidelines for web content accessibility.  To address this, the developer should first understand the ATAG 2.0 specification and determine *how* progress is currently being measured.  If the tracking mechanism involves providing visual feedback (e.g., a dashboard) to developers, ensure that dashboard itself adheres to accessibility principles – sufficient color contrast, keyboard navigation, and screen reader compatibility. If the tracking involves automated testing against ATAG 2.0, verify that the testing tools accurately and comprehensively assess conformance.  Do not implement any changes based solely on this high-level description. Focus on validating the existing ATAG 2.0 conformance.","The issue tracks progress towards ATAG 2.0 conformance for Drupal, but it’s stalled with minimal engagement after initial discussion. The maintainer needs more information to determine if the task remains relevant.","Pancho initiated the issue to assess Drupal’s compliance with ATAG 2.0, focusing on Level AA. Discussions centered on restructuring WCAG references and adding missing criteria. Mike Gifford provided a link to a related D8 discussion and suggested advocating for ATAG 2.0 in Core.  No patches or further activity have been recorded since #7.",Stalled (no recent activity),"#0.0 by pancho: Issue summary - View changesLink to WCAG #0.1 by pancho: Issue summary - View changesRestructure table of reference flattening hierarchy. Also adding the individual success criteria. #0.2 by pancho: Issue summary - View changesAdding a missing criterion. Also marking WCAG level dependent criteria as ""(A-AAA)"" #0.3 by pancho: Issue summary - View changesAdd#2034999: [meta] Text Alternativesto A.2.1.1 #0.4 by mgifford: Issue summary - View changesadd link to atag #1 by mgifford: Issue summary:View changesThis is an amazing start @Pancho - I'll alert folks at the W3C who are working on this and looking for examples.Just putting up link to related GDO wiki for referencehttps://groups.drupal.org/node/164389but it's out of date. #26 by smustgrave: Status:Active» Postponed (maintainer needs more info)Issue tags:+stale-issue-cleanupThank you for creating this issue to improve Drupal.We are working to decide if this task is still relevant to a currently supported version of Drupal. There hasn't been any discussion here for over 8 years which suggests...",- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22): The accessibility standard being targeted. - [ARIA Specifications](https://w3.org/TR/wai-aria): Related accessibility API.
2921627,Drupal should not use full CSS required marker in forms according to WCAG 2.0,Drupal should not use full CSS required marker in forms according to WCAG 2.0,https://www.drupal.org/project/drupal/issues/2921627,drupal,Needs work,Major,forms system,11.x-dev,8 years 1 month,1.1.1,1.1.1,"Users with disabilities who rely on screen readers may experience difficulty interpreting the full CSS required marker within Drupal forms. This can lead to confusion regarding form field requirements, hindering their ability to accurately complete forms.","The reported issue suggests that Drupal's default implementation of required field indicators (likely using CSS styles with `important` or similar techniques) is not fully accessible.  The standard WCAG recommendation is to use semantic HTML to indicate required fields, prioritizing `<input type=""text"" required>` with the `required` attribute.","The issue of requiring full CSS markers in forms for WCAG 2.2 Level AA compliance remains unresolved. Multiple contributors have suggested and tested a patch, but the issue is flagged as stalled due to a lack of recent activity and the need to update existing templates.","Contributor 'ranjith_kumar_k_u' has submitted a patch (issuecomment-547477017) targeting the issue, but its effectiveness isn't confirmed. The issue highlights a Windows High Contrast Mode (WHCM) incompatibility, aligning with WCAG 2.2.A.11 (Contrast (Minimum)). No recent testing or discussion of the patch has occurred.",Stalled (no recent activity),"#86 mgifford: Issue tags added, including 'Novice' and indicating the need to update templates. #88 duaelfr: Confirmed the need to update existing templates and added the 'Needs change record' tag. #90 duaelfr: Submitted a new patch (issuecomment-637074244), incorporating changes and tests. #87 smustgrave: Raised concerns about template updates and potential disruption.",- [WCAG 2.2.A.11 (Contrast (Minimum))](https://www.w3.org/TR/WCAG22/): Relevant WCAG Success Criterion. - [Windows High Contrast Mode](https://learn.microsoft.com/en-us/windows/accessibility/windows-high-contrast-mode): Information on the WHCM.
2864791,Implement new Success Criteria from WCAG 2.1,Implement new Success Criteria from WCAG 2.1,https://www.drupal.org/project/ideas/issues/2864791,drupal,Postponed (maintainer needs more info),Major,markup,11.x-dev,8 years 9 months,General,General,"Users may experience difficulty accessing content if the website does not adhere to the updated Success Criteria outlined in WCAG 2.1. The issue description indicates a need to implement these criteria, but lacks specifics regarding the barrier or the affected areas of the website.","This issue requires a detailed investigation to identify which WCAG 2.1 Success Criteria are not being met. Begin by reviewing the current website content and identifying areas that require remediation. Prioritize solutions using semantic HTML first. For example, ensure proper heading structure (headings 1-6) is used to establish a logical reading order. If native HTML elements cannot convey the necessary information, then utilize ARIA attributes *only* to supplement semantics, following WAI-ARIA 1.2 guidelines. Avoid using ARIA to reinvent semantic HTML elements.  Specifically, consider these common fixes:  - Using `<button>` elements for interactive elements instead of `<div>` elements with JavaScript. - Using `role=""navigation""` on `<nav>` elements. - Utilizing `aria-label` to provide descriptive labels for controls where the visible text is insufficient. Always test your changes with assistive technologies such as screen readers.",The issue remains unresolved; discussions around WCAG 2.1 implementation are stalled due to lack of recent activity and a missing action plan.  A new initiative has been proposed to address WCAG 2.2.,"Initial report filed regarding accessibility issues within the Drupal core markup system. Minimal discussion has occurred since the initial report. No evidence of follow-up or resolution. The discussion has shifted to WCAG 2.2, with a proposed new initiative.",Stalled (no recent activity),#1 mgifford: Initial report on Drupal core issues related to WCAG 2.1 implementation. #57 effulgentsia: Post on the Drupal blog regarding WCAG 2.2 and proposed new initiative.,- [WCAG 2.1](https://www.w3.org/WAI/standards-guidelines/wcag/): The Web Accessibility Initiative's WCAG standards. - [WCAG 2.2](https://www.w3.org/WAI/standards-guidelines/wcag/): The Web Accessibility Initiative's WCAG 2.2 standards.
3413207,META: Provide better support for color and contrast media queries,META: Provide better support for color and contrast media queries,https://www.drupal.org/project/drupal/issues/3413207,drupal,Active,Normal,CSS,11.x-dev,1 year 11 months,General,General,Users with low vision may experience difficulty reading content when color and contrast ratios do not meet WCAG guidelines due to varying screen settings or device displays. This impacts the ability to perceive content accurately and independently.,This issue highlights the need for a more robust system for managing color and contrast based on media queries. The primary solution should focus on leveraging semantic HTML and CSS best practices.,"The issue thread concerns support for color and contrast media queries, primarily focusing on Windows High Contrast Mode. Initial discussion centered around removing ""inverted-colors"" support due to limited browser support and a lack of further engagement, with a suggestion to explore broader themes and color support. The issue is currently stalled with no recent activity.","The issue thread initiated by mgifford proposes improved support for color and contrast media queries, specifically referencing Windows High Contrast Mode.  mgifford initially advocated for support for AAA colors, a low-contrast mode, dark mode, and defined custom colors. Andy-blum questioned the viability of ""inverted-colors"" due to its limited support. Ricksta then raised concerns regarding the specificity of theme exploration, while mgifford subsequently removed ""forced-colors"" to avoid confusion with High Contrast Mode.",Minimal engagement,"#1 mgifford: Created the initial issue. #4 mgifford: Proposed support for AAA colors, low-contrast mode, dark mode, and custom colors. #6 cwilcox808: Raised concerns about ""inverted-colors"" and referenced potential Firefox support. #7 mgifford: Focused discussion on Windows High Contrast Mode. #8 ricksta: Questioned specific themes to be prioritized. #9 mgifford: Removed ""forced-colors"" to address potential confusion.",- [WCAG 2.2 Success Criteria – Perceptual Evaluation](https://www.w3.org/WAI/WCAG22/Understanding/perceptual-ex): Relevant to color and contrast assessment. - [MDN Web Docs – Color](https://developer.mozilla.org/en-US/docs/Web/HTML/Color):  Information on color accessibility.
2852874,Required file fields are not programmatically identified for assistive technology.,Required file fields are not programmatically identified for assistive technology.,https://www.drupal.org/project/drupal/issues/2852874,drupal,Active,Normal,file.module,11.x-dev,8 years 10 months,General,General,"Users relying on screen readers may be unable to determine which file fields are required, potentially leading to errors when submitting forms. The absence of programmatic identification hinders assistive technology's ability to accurately convey the importance of these fields to the user.","The issue describes a lack of programmatic identification of required file fields, which is a core accessibility concern. The primary solution involves using semantic HTML to clearly indicate required fields. Specifically, use `<input type=""file"" required>` and ensure the `<label>` element is correctly associated with the input field via the `for` attribute. This is the foundational approach.","Required file fields are not consistently programmatically identified for assistive technology across Drupal versions, specifically impacting accessibility for users of screen readers. The issue is receiving active collaboration with proposed solutions but has yet to be fully resolved with a stable fix.","Initial report identified that required file fields are not programmatically identifiable for assistive technology. Multiple users (kershme, findleys, mgifford, avpaderno, andrewmacpherson) have replicated the issue across Drupal 8.4 and 8.5 development branches. A potential workaround using custom theme code (as suggested by dcam) has been identified, but its implementation and testing remain incomplete. The issue is tagged with WCAG 1.1.1 (Non-text Content) and 1.3.1 (Error Identification).",Active collaboration,"#1 kershme: Created issue 2852874 - ""Required file fields are not programmatically identified for assistive technology."" #2 kershme:  Identifies browser system > base system component. #4 findleys: Specifies the issue is limited to required file uploads and the label class. #5 mgifford: Provides updates and acknowledges the issue. #6 avpaderno: Notes the fix exists for Drupal 8.5 and backports to 8.4.x. #7 andrewmacpherson: Raises concerns about 8.4.x patch releases. #8 andrewmacpherson: Re-states the issue and adds 508 Compliance tag. #9 avpaderno: Confirms the fix is present in Drupal 8.5 and backported to 8.4.x #16 bskibinski: Notes a similar issue with 9.3 file/image upload fields. Suggests improving asterisk display. #21 dcam:  Provides a code snippet to address the issue, referencing ARIA. #22 mohit_aghera: Tags for initial review with the accessibility team.",- [ARIA Techniques](https://www.w3.org/TR/wai-aria): Guidance on using ARIA to enhance accessibility. - [WCAG 1.1.1 Non-text Content](https://www.w3.org/TR/WCAG22-CR#non-text-content):  WCAG Success Criterion relating to the presentation of content. - [WCAG 1.3.1 Error Identification](https://www.w3.org/TR/WCAG22-CR#error-identification): WCAG Success Criterion relating to error identification.
2928103,"[policy, no patch] Use ""prefers-reduced-motion"" media query to disable animations","[policy, no patch] Use ""prefers-reduced-motion"" media query to disable animations",https://www.drupal.org/project/drupal/issues/2928103,drupal,Active,Normal,CSS,11.x-dev,8 years 2 weeks,2.2.2,2.2.2,"Users who prefer reduced motion may find animations distracting or disorienting, potentially causing discomfort or difficulty. The current implementation does not address this user preference, leading to a potential barrier for these users.",This issue highlights the importance of respecting user preferences for reduced motion. The core solution involves using the `prefers-reduced-motion` media query in CSS.,"The issue relates to ensuring animations are disabled when the user prefers reduced motion, specifically in Drupal core. Currently, the discussion is stalled with no recent activity and the status of this is unclear. The next step is to review this issue and determine if further action is required.","Initial report only. The discussion has largely stalled, with no recent activity regarding a concrete solution. The core team is considering the implications of ""prefers-reduced-motion"" and its potential impact on Drupal’s usability. No patch or resolution has been identified.",Stalled (no recent activity),#1 andrewmacpherson: Initial report filed. #2 mgifford: Added WCAG 2.2 and 2.3 tags. #3 quietone: Moved issue to Drupal project and added tags.,- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/) - [WCAG 2.3 Success Criteria](https://www.w3.org/TR/WCAG23/) - [MDN Web Docs - Motion UI](https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_Motion_Properties)
1323338,[meta] Conform to WCAG Success Criterion 3.1.2: Language of Parts,[meta] Conform to WCAG Success Criterion 3.1.2: Language of Parts,https://www.drupal.org/project/drupal/issues/1323338,drupal,Active,Normal,language system,11.x-dev,14 years 1 month,General,General,"The website lacks clear language identification for individual elements, potentially creating confusion and difficulty for users who rely on assistive technologies to understand the content and functionality of the page. This barrier impacts users with cognitive disabilities and those who use screen readers to navigate complex web pages.","This issue addresses the requirement to associate language with specific parts of a web page, as outlined in WCAG 3.1.2.  The primary solution involves using semantic HTML elements to structure the content logically.  For example, if a section is related to ""navigation,"" use an `<nav>` element. If a section contains ""form controls,"" use `<form>`.  Within these elements, include appropriate headings (e.g., `<h1>` - `<h6>`) to delineate sections and subsections.","The issue relates to ensuring the language of parts is correctly specified in Drupal 8/9 content, particularly with regards to translated nodes and filter formats. Minimal engagement has occurred, with multiple users suggesting solutions and referencing related issues, but no patches or resolutions have been implemented. The next step is unclear, requiring further investigation and action.","The issue centers around fulfilling WCAG Success Criterion 3.1.2: Language of Parts, specifically concerning the accurate labeling of language information within Drupal's user interface. Multiple users, including gábor hojtsy and pancho, have suggested various approaches, such as adding `xml:lang` attributes to fields, utilizing language toolbars, and adjusting existing HTML formats. The discussion spans across several comments, referencing related issues like#2034915 and#2496223. No concrete fixes or conclusive testing have been undertaken, and the issue remains open for review.",Minimal engagement,"#0.0 by hanno: Issue summary:adding levels #1.1 by hanno: Issue summary:adding xml:lang #1.2 by hanno: Issue summary:adding info about filter formats #1.7 by charles belov: Issue summary:Adding link to #3174111 #17 by charles belov: Issue summary: Issue summary: #18 by charles belov: Issue summary: Issue summary: #19 by charles belov: Issue summary: Issue summary: #21 by mgifford: Issue summary: Automatically enable the language toolbar button on multilingual sites #27 by charles belov: Issue summary:Filtered HTML format"" in Drupal 7 is now called ""Basic HTML format"" in Drupal 10",- [WCAG 2.2 Success Criterion 3.1.2](https://www.w3.org/TR/WCAG22/):  Details the requirement for language specification. - [ARIA specifications](https://w3.org/TR/wai-aria): Relevant for accessible UI components. - [MDN Web Docs - Accessible HTML](https://developer.mozilla.org/en-US/docs/Web/Accessibility/HTML): Guidance on using HTML for accessibility.
3362791,Untranslated translatable fields on translations of nodes are not marked for Language of Parts,Untranslated translatable fields on translations of nodes are not marked for Language of Parts,https://www.drupal.org/project/drupal/issues/3362791,drupal,Active,Normal,language system,11.x-dev,2 years 7 months,3.1.2,3.1.2,"Users attempting to translate content within translated node translations may experience incomplete or inaccurate translations due to missing Language of Parts (LoP) marking. This prevents assistive technologies from correctly associating translated content with its original source and intended language context, potentially hindering comprehension and usability.",This issue indicates a problem with how translated node translations are being marked for LoP. The system should ensure that all translatable fields within the translated node have the appropriate LoP attribute applied.,"The issue reports untranslated translatable fields not being marked for Language of Parts, potentially impacting WCAG 1.1.1 (No visual information has been explicitly stated). Minimal discussion has occurred, and no resolution has been implemented. The next step is unclear.","Charles Belov reported that translatable fields within translated nodes are not marked for ""Language of Parts."" This could lead to accessibility issues if assistive technologies do not correctly interpret the content’s language variations. No patches or PRs have been created or discussed.",Minimal engagement,#1 charles belov: Issue summary:View changes #2 charles belov: Issue summary:View changes #3 mgifford: Issue tags:+wcag312Thanks for reporting this Charles. Just tagging.,- [WCAG 1.1.1 Non-text Content](https://www.w3.org/WAI/WCAG21/criteria/success-criteria#1.1.1): Relevant success criteria.
3361370,Untranslatable fields on translations of nodes are not marked for Language of Parts,Untranslatable fields on translations of nodes are not marked for Language of Parts,https://www.drupal.org/project/drupal/issues/3361370,drupal,Active,Normal,language system,11.x-dev,2 years 7 months,3.1.2,3.1.2,"Users attempting to translate content via the system’s translation interface may encounter discrepancies if untranslated fields are not correctly identified as requiring translation. This can lead to content being unnecessarily translated, disrupting the user's workflow and potentially misrepresenting the original meaning.","This issue indicates a problem with the metadata associated with translated nodes. The system needs to correctly mark fields designated as “untranslatable” within the translation itself, specifically using the ""Language of Parts"" property.  This allows translation tools to properly respect these boundaries.","The issue reports that fields marked as untranslatable on node translations are not being correctly tagged with the “Language of Parts” attribute, potentially impacting accessibility for users relying on translation features. The issue is currently stalled with no recent activity or proposed solutions.",Charles Belov reported that fields on translations of nodes are not marked for Language of Parts. Issue #1 by Charles Belov describes the problem. Issue #2 by Charles Belov corrected the wording of step 17. No patches or PRs have been submitted.,Stalled (no recent activity),#1 charles belov: Created issue. #2 charles belov: Corrected step 17 wording. #3 mgifford: Appreciated tracking and added WCAG312 tag.,- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22): Accessibility guidelines. - [ARIA Specifications](https://www.w3.org/TR/wai-aria): Accessible Rich Internet Applications.
3361375,Untranslated field labels on translations of nodes are not marked for Language of Parts,Untranslated field labels on translations of nodes are not marked for Language of Parts,https://www.drupal.org/project/drupal/issues/3361375,drupal,Active,Normal,language system,11.x-dev,2 years 7 months,3.1.2,3.1.2,"Users attempting to interact with translated nodes may experience difficulty understanding the purpose of form fields due to the lack of explicitly marked ‘Language of Parts’ information. This can lead to confusion and potential errors when completing forms, hindering accessibility for users who rely on precise label descriptions for guidance.","The issue describes a failure to correctly implement the ‘Language of Parts’ (LoP) attribute for translated form field labels. This is a critical element of WCAG 2.2 guidelines. The core solution involves ensuring that translated field labels accurately reflect the meaning of the original, untranslated labels.","The issue reports untranslated field labels in translated nodes not being marked for Language of Parts, potentially violating WCAG 2.2.1.1 Level AA. No patches or further discussion have been recorded, and the issue remains unresolved.",Charles Belov reported that field labels within translated nodes are not marked for Language of Parts. Minimal discussion has occurred around this issue.,Minimal engagement,#1 charles belov: Issue summary:View changes #2 charles belov: Issue summary:View changes #3 charles belov: Issue summary:View changes,- [WCAG 2.2.1 Level AA](https://www.w3.org/TR/WCAG22/) : Success Criteria for Language Support
2805197,Provide screen-reader feedback when Views UI filterable options are updated,Provide screen-reader feedback when Views UI filterable options are updated,https://www.drupal.org/project/drupal/issues/2805197,drupal,Needs work,Normal,views_ui.module,11.x-dev,9 years 3 months,General,General,"Users relying on screen readers may miss updates to Views UI filterable options due to a lack of auditory feedback. This creates a barrier to understanding the current filter state and selecting appropriate options, potentially leading to inaccurate data analysis or missed opportunities.","To address this, implement a mechanism to announce changes to filterable options to screen reader users. Prioritize semantic HTML solutions first.  Specifically, use a `<details>` element with a `<summary>` element to group the filter options. When the filter options change, the `<summary>` element should announce the updated options via ARIA live regions.",The issue of updating Views UI filterable options not being properly announced to screen readers is currently stalled with no recent activity. The reviewer suggests a manual audit of the code is needed to confirm the fix.,"The issue of updating Views UI filterable options not being properly announced to screen readers was initially reported (#1). A patch was submitted (#2) and subsequently failed to resolve the accessibility barrier, with no further testing or updates since. This issue relates to WCAG 2.2.2 Level A - Keyboard Accessible Area Announcements.",Stalled (no recent activity),#1 dww: Initial report filed regarding missing ARIA announcements for Views UI filterable options. #2 mgifford: Reviewed code and identified a potential issue with the `textContent` property and suggested a fix. #3 dww: Tested the proposed fix but it failed to resolve the accessibility barrier.,- [ARIA Authoring Practices](https://www.w3.org/WAI/ARIA/apg/): Guidelines for creating accessible ARIA attributes. - [WCAG 2.2.2 Keyboard Accessible Area Announcements](https://www.w3.org/TR/WCAG22-CR#keyboard-accessible-area-announcements):  The relevant WCAG success criterion.
2034915,[meta] Track progress in WCAG 2.0 conformance,[meta] Track progress in WCAG 2.0 conformance,https://www.drupal.org/project/drupal/issues/2034915,drupal,Active,Normal,other,11.x-dev,12 years 5 months,General,General,"The issue description lacks detail regarding a specific accessibility barrier. It simply states a need to track WCAG 2.0 conformance. Without further information about the application or website, it’s impossible to determine if an accessibility barrier exists or what steps need to be taken.  The current description doesn't represent a tangible issue.","This issue requires clarification.  Currently, it’s a request for tracking conformance, not a problem.  If the task is to monitor WCAG 2.0 compliance, developers should implement a process for regularly assessing the application against the success criteria. This process should include automated testing (e.g., using Axe, WAVE, or Lighthouse), manual testing with assistive technologies (screen readers, keyboard navigation), and user testing with individuals with disabilities.  Specifically, a detailed audit should be performed to identify areas of non-compliance and prioritize remediation.  Consider using a WCAG conformance checker as part of your development workflow.",,,,,
3230231,image field alt help/description should distinguish between decorative & meaningful images,image field alt help/description should distinguish between decorative & meaningful images,https://www.drupal.org/project/drupal/issues/3230231,drupal,Active,Normal,image system,11.x-dev,4 years 3 months,1.1.1,1.1.1,"Users relying on screen readers may experience confusion when presented with images lacking appropriate alternative text descriptions. Decorative images, which contribute to the visual aesthetic but do not convey essential information, should be marked as such to prevent screen readers from announcing them unnecessarily, thereby disrupting the user experience.",The issue highlights the need for clear distinction between meaningful and decorative images within the image field. The following steps should be taken:,"The issue reports a lack of clear differentiation between decorative and meaningful images in Drupal's image field alt text help, with a proposed solution offered. The issue remains unresolved with no patches or further discussion. The next step is to review and test the proposed solution.","The issue describes a barrier where image field alt text help doesn't distinguish between decorative and meaningful images, potentially violating WCAG 1.1.1 (Non-text Content). RMattB proposed adding “two brackets” to the alt text help for decorative images, a solution currently awaiting review and testing.",Minimal engagement,#1 by RMattB: Created issue and described the problem. #4 by alejandraaviles: Added context regarding existing issues and WCAG guidelines. #6 by mgifford: Tagged the issue with WCAG111. #8 by RMattB: Summarized issue changes. #9 by RMattB: Proposed solution text. #11 by ll66382: Suggested a checkbox option. #12 by mgifford: Suggested a screenshot and a checkbox option. #13 by jan kellermann: Provided two ready solutions.,- [Decorative Image Widget](https://www.drupal.org/project/decorative_image_widget): Proposed solution for distinguishing decorative and meaningful images. - [META: Improve workflows for image alternative](https://www.drupal.org/project/drupal/issues/3081475): Related issue for improving image alternative workflows.
3304479,Improve accessibility of layout preview icons,Improve accessibility of layout preview icons,https://www.drupal.org/project/drupal/issues/3304479,drupal,Active,Normal,other,11.x-dev,3 years 4 months,1.1.1,1.1.1,Users with disabilities who rely on visual cues or screen reader magnification may find it difficult to accurately interpret the function and purpose of layout preview icons. This lack of clear visual information can hinder their ability to understand and utilize the layout preview feature effectively.,This issue highlights a potential barrier to usability for users who rely on visual cues. The primary solution is to improve the design of the layout preview icons to ensure they are clearly distinguishable and understandable.,"The issue report concerns the accessibility of layout preview icons, specifically regarding the clarity of their text descriptions. Minimal discussion has occurred, and no action has been taken. The next step is unclear.","Two users have reported the issue, raising concerns about the accessibility of layout preview icons, particularly the phrasing used for the ""two column"" icon. Chi questioned the relevance of ""Clickable"" and suggested ""graphic"" should be assumed. Mgifford highlighted the challenge of multilingual content and the need for language switching.",Minimal engagement,#1 by Chi: Created issue and described the problem. #2 by mgifford: Offered suggestions for improved phrasing and raised the multilingual content concern. #5 by mgifford: Referenced WCAG 2.2 Level AA and the complexities of multilingual support.,- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22): Accessibility guidelines - [ARIA specifications](https://www.w3.org/TR/wai-aria): Accessible Rich Internet Applications
3087535,"In WYSIWYG embed modal for existing images, the alt text field should have a default value instead of placeholder text","In WYSIWYG embed modal for existing images, the alt text field should have a default value instead of placeholder text",https://www.drupal.org/project/drupal/issues/3087535,drupal,Needs work,Major,media system,11.x-dev,6 years 2 months,1.1.1,1.1.1,"Users relying on screen readers may experience difficulty understanding the purpose of the alt text field within the WYSIWYG embed modal for existing images. The current placeholder text does not provide sufficient context, hindering users' ability to accurately provide or understand the alt text, potentially leading to inaccurate descriptions and a reduced understanding of the image's role in the content.","The issue describes a usability problem with the initial state of the alt text field in the WYSIWYG embed modal.  Instead of a placeholder, the field should default to a clear, actionable value.","The issue involves a default text field in the image library embed modal not having a default value, potentially confusing users. The community is actively collaborating on a solution with a recent patch submitted against Drupal 10.1.","The issue report indicates a need for a default value in the image library embed modal's alt text field. A patch (3087535-27-9.5.x.patch) was submitted against Drupal 9.5.x and 10.1.x, but the tests in 10.1.x seem to have been removed.",Active collaboration,"#1 casey: Initial report only. #2 benjifisher: Discussed the issue with casey, suggested alternative approach. #3 mgifford: Tied the issue to WCAG 1.1.1. #4 charles belov: Suggested displaying the existing media library default alt text outside the field. #27 timohuisman: Rolled back #14 against 9.5.x and 10.1.x.",- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Accessibility guidelines. - [ARIA specifications](https://w3.org/TR/wai-aria/): Accessible Rich Internet Applications.
3272325,Password suggestions are hidden from screenreaders,Password suggestions are hidden from screenreaders,https://www.drupal.org/project/drupal/issues/3272325,drupal,Needs work,Normal,user system,11.x-dev,3 years 8 months,1.1.1,1.1.1,Users who rely on screen readers may be unable to access password suggestion functionality due to the suggestions being hidden from screen reader interpretation. This creates a barrier to successful password management.,"The issue describes a potential lack of screen reader accessibility for password suggestions. The first step is to verify that the password suggestions are actually rendered with appropriate semantic HTML. Specifically, investigate whether the suggestions are contained within a `<button>` or `<input>` element with appropriate labels and ARIA attributes if native semantics are insufficient.","The password strength indicator is not announcing its state to screen readers, creating a barrier to users. The team is currently investigating a live region approach and considering simplification of the solution.",Initial report only. User ‘itmaybejj’ suggests simplifying the solution by toggling an `aria-invalid` attribute on the field instead of relying on a live region. The team is exploring this approach and currently evaluating its feasibility. No evidence of follow-up or resolution.,Initial report only,#1 itmaybejj: Suggested simplification of the solution.,- [ARIA Invalid](https://developer.mozilla.org/en-US/docs/Web/Accessibility/ARIA/Attributes/aria-invalid)
2960415,Media alt text not available in Views,Media alt text not available in Views,https://www.drupal.org/project/drupal/issues/2960415,drupal,Active,Normal,media system,11.x-dev,7 years 8 months,1.1.1,1.1.1,Users relying on screen readers may not receive alternative text descriptions for media content displayed within the Views component. This prevents users from understanding the content of the media and negatively impacts their comprehension and overall experience.,"The issue description indicates a lack of alt text associated with media elements within the Views component. The primary fix involves ensuring that each media element (images, videos, audio) has a properly formatted `alt` attribute that accurately describes the content for screen reader users.","The issue reports a lack of alt text fields for media in Views, preventing accessibility for screen reader users. While a workaround using a custom token has been identified and tested, it hasn’t been adopted and the issue remains unresolved. The next step is for a maintainer to investigate and implement a standard solution.","Users are unable to add alt text to media entities within Views, violating WCAG 1.1.1 Non-text Content. Several contributors have suggested workarounds using custom tokens (#3) or altering the view query with a hook_views_query_alter (#14), but these are not officially supported. The most recent activity is the identification of the token workaround by several users.",Minimal engagement,"#1 johnzzon: Created initial issue. #2 seanb: Suggested relation to media entity. #3 chr.fritsch: Proposed token workaround. #4 piotr pakulski: Confirmed workaround functionality. #5 andrewmacpherson: Identified ""Thumbnail (alt)"" plugin. #10 abhaysaraf: Assigned issue. #11 mrpauldriver: Sought a filter for non-alt text media. #12 johnpitcairn: Confirmed no filter available. #13 happy047: Suggested image alt filter and query alteration. #20 jwilson3: Replicated the issue using a Drupal 10 install. #21 anybody: Expressed disappointment at the lack of alt text support.",- [WCAG 1.1.1 Non-text Content](https://www.w3.org/WAI/WCAG21/Understanding/non-text-content.html): Describes the accessibility requirement. - [Drupal Media Entity API](https://www.drupal.org/docs/core-modules/media/media-entity-api): Provides technical details on the media entity structure.
