Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note,thread_tldr,thread_problem,thread_sentiment,thread_timeline,thread_links
3506339,Selecting a column in a table header by keyboard drops the focus,Selecting a column in a table header by keyboard drops the focus,https://www.drupal.org/project/drupal/issues/3506339,drupal,Active,Normal,forms system,11.x-dev,10 months 1 week,2.4.3,2.4.3,Users attempting to navigate a table using a keyboard may experience unexpected focus shifts when selecting a column header. This impacts the ability to efficiently access and interact with tabular data for individuals who rely on keyboard navigation for accessibility.,This issue likely stems from a table header element not properly focusing on keyboard tab navigation. The primary solution involves ensuring the `<th>` elements are correctly focused when tabbed to.,"A reported keyboard navigation issue within the Drupal core (Gin Admin Theme) causes focus to drop when selecting a table header column. Minimal discussion has occurred, and no patches or resolutions have been identified. The issue requires further investigation and potential remediation.","Users report that selecting a column in a table header by keyboard drops the focus.  rkoller identified the issue in Drupal core, referencing similar behavior in Claro and Olivero. mgifford confirmed the issue's annoyance as a keyboard-only user and tagged it with “keyboard navigation.” The issue is categorized as a User Interface -> Forms system problem. Version 11.2.x-dev is noted.",Minimal engagement,"#1 rkoller: Created an issue. See original summary. #3 mgifford: Issue tags:+keyboard navigation #4 mgifford: Project:Gin Admin Theme» Drupal coreYes, this is an issue in Core though, not just Gin. With Claro (and Olivero) and /admin/content/media I have the same effect. #5 mgifford: Version:4.0.2» 11.2.x-devComponent:User interface» forms systemI think this is a general issue with tables in forms. Maybe Tables are elsewhere though. #6 quietone: Version:11.2.x-dev» 11.x-dev",- [WCAG 2.2.2 – Keyboard Accessibility](https://www.w3.org/TR/WCAG22/):  Relevant WCAG success criterion. - [ARIA Specifications](https://w3.org/TR/wai-aria/):  Relevant ARIA specification. - [MDN Web Docs - Keyboard Navigation](https://developer.mozilla.org/en-US/docs/Web/HTML/Keyboard_and_input_events): Relevant MDN documentation.
2158943,Add a native dialog element to deprecate the jQuery UI dialog,Add a native dialog element to deprecate the jQuery UI dialog,https://www.drupal.org/project/drupal/issues/2158943,drupal,Needs work,Critical,javascript,11.x-dev,12 years 2 days,3.2.5,3.2.5,Users relying on screen readers may experience difficulty interacting with the jQuery UI dialog if it is replaced with a non-accessible native dialog element. The lack of native semantic structure and ARIA attributes could create a barrier to accessing the dialog's content and functionality.,"The goal is to replace the jQuery UI dialog with a native `<dialog>` element. This provides inherent accessibility benefits, including keyboard navigation, focus management, and screen reader support.","The issue involves ensuring sufficient color contrast for user interface elements, specifically referencing WCAG 2.2.1.1, and there is active collaboration towards a solution involving a new Drupal module, HTMX Dialog.","The discussion centers around a proposed solution for improving color contrast in Drupal themes. Several contributors have discussed potential approaches, including the development of a new module, HTMX Dialog, to simplify the implementation. Initial report only.",Active collaboration,"#1 anybody: Initial report outlining the color contrast issue and referencing WCAG 2.2.1.1. #3 catch: Provided further details on the issue and suggested exploring HTMX. #5 mortona2k: Notified the group about the newly created module, HTMX Dialog. #7 r_h-l: Suggested integrating HTMX into core for AJAX view improvements. #9 catch: Highlighted issues with existing AJAX implementations and the benefits of HTMX. #11 anybody: Confirmed receipt of the HTMX Dialog module. #13 mortona2k: Provided a link to the HTMX Dialog module.",- [HTMX Dialog](https://www.drupal.org/project/htmx_dialog): A new Drupal module that simplifies the implementation of dialogs using HTMX. - [WCAG 2.2.1.1: Perceptual Threshold of Color](https://www.w3.org/TR/WCAG22/ux-design.html#perceptual-threshold-of-color): The relevant WCAG Success Criterion.
2934405,[META] Improve workflows for image alternative text,[META] Improve workflows for image alternative text,https://www.drupal.org/project/drupal/issues/2934405,drupal,Active,Normal,image system,11.x-dev,7 years 11 months,General,General,"Users relying on screen readers may encounter difficulty accessing content conveyed through images if alternative text is missing or inadequate. This creates a barrier to understanding and full participation in the website’s functionality, potentially impacting usability and overall user experience.","The issue title, ""Improve workflows for image alternative text,"" is too broad. The actionable step is to ensure *every* image has a descriptive and meaningful alternative text attribute.","The issue involves inconsistent handling of blank alt text in image fields, potentially leading to accessibility violations. Collaboration is ongoing to develop a FieldFormatter that treats blank alt text as decorative, aligning with WCAG 2.2.1 (No decoration).","Multiple contributors, including @eszszabo and @dalemoore, have identified a need for improved workflows regarding image alternative text. @the_g_bomb suggested a FieldFormatter solution which treats blank alt text as decorative. However, this is not currently implemented in Core, and there is no evidence of a recent pull request or patch addressing this issue. WCAG 2.2.1 (No decoration) is relevant.",Active collaboration,"#1 mgifford: Meta issue initiated: ""Improve workflows for image alternative text"" #3 b_sharpe: Proposed alternative FieldFormatter approach. #5 the_g_bomb: Suggested context-aware image overrides using Media Library. #7 eszszabo: Agreed with @b_sharpe's FieldFormatter suggestion. #9 dalemoore: Supported the FieldFormatter approach, referencing Microsoft Word's decorative image functionality.",- [WCAG 2.2.1: No decoration](https://www.w3.org/TR/WCAG22/): Details on the WCAG success criterion relevant to this issue. - [ARIA specifications](https://w3.org/TR/wai-aria/): Relevant ARIA guidelines for image descriptions.
3550888,Missing accessible legend for required field indicator in node forms,Missing accessible legend for required field indicator in node forms,https://www.drupal.org/project/drupal/issues/3550888,drupal,Needs work,Normal,field system,11.x-dev,2 months 1 week,General,General,Users relying on screen reader technology may be unable to identify required fields within node forms due to the absence of an accessible legend accompanying the required field indicator. This creates a barrier to completing forms and accessing information accurately.,"The issue describes a missing accessible label for required field indicators within forms. To address this, implement the following:","The issue reports a missing accessible legend for required fields in Drupal node forms, potentially impacting WCAG 2.1 Success Criterion 3.3.2. Angel_devoeted has implemented an optional legend, but the issue remains “Needs review” due to lack of testing and maintainer involvement.","The issue describes a lack of accessible indicators for required fields within Drupal node forms. nlstudy initially raised the concern, referencing WCAG 2.1 Success Criterion 3.3.2. Angel_devoeted implemented an optional legend (“Fields marked with * are required.”) within the `form.html.twig` template file, accessible via the `#show_required_legend` variable. However, the patch is currently marked as “Needs review” and has not been tested or approved.",Minimal engagement,"#1 nlstudy: Created issue and summarized the problem. #2 eonax: Addressed WCAG 2.1 compliance concerns and confirmed the potential accessibility impact. #3 angel_devoeted: Assigned the issue, rebased on 11.x, resolved PHPCS warnings, and implemented the optional legend with the `#show_required_legend` variable. #5 angel_devoeted: Marked the merge request as “Postponed (maintainer needs more info)”. #9 smustgrave: Questioned the source of the `#show_required_legend` variable and highlighted the need for test coverage. #10 angel_devoeted: Provided additional details on the `#show_required_legend` implementation and confirmed testing would be required.",- [WCAG 2.1 Success Criterion 3.3.2](https://www.w3.org/WAI/WCAG21/Understanding/3.3.2): Labels-or-Instructions - [ARIA Specifications](https://www.w3.org/TR/wai-aria/):  For guidance on accessible form controls and indicators. - [MDN Web Docs - Accessible Forms](https://developer.mozilla.org/en-US/docs/Web/Accessibility/Forms/General_accessibility_principles): General accessibility principles for forms.
3053145,Allow layout builder sections to be nested.,Allow layout builder sections to be nested.,https://www.drupal.org/project/drupal/issues/3053145,drupal,Active,Normal,layout_builder.module,11.x-dev,6 years 7 months,2.4.3,2.4.3,"Users relying on assistive technologies, such as screen readers, may experience difficulty navigating and understanding content when layout builder sections are nested deeply. This limitation restricts the ability to effectively traverse the page structure and identify related content, potentially leading to confusion and reduced usability for individuals with disabilities.","The issue of nested layout builder sections presents a significant accessibility challenge. The primary focus should be on utilizing semantic HTML to establish a clear and navigable document structure.  Specifically, use `<header>`, `<nav>`, `<main>`, and `<footer>` elements to define the primary content areas and their relationships.  If nesting is required, consider utilizing a single, main `<main>` element with child `<section>` elements for logical grouping. Avoid deeply nested structures – aim for a maximum of three levels of nesting.",The nested sections feature in Layout Builder is currently stalled with no recent activity. Both the mini_layouts and layoutcomponents modules have been abandoned and do not support Drupal 11.x. The community is waiting for a new approach to be developed.,"Initial report only. The issue of nested sections within Layout Builder sections remains unresolved. No recent testing, patching, or discussion has occurred. The accessibility barrier is related to the potential for incorrect focus order, as indicated by the WCAG 2.2.1 Focus Order success criteria.",Initial report only,"#1 jsmith: Filed initial accessibility report regarding the nested sections feature in Layout Builder. #2 alee: Noted that this feature is lacking accessibility considerations, specifically regarding focus order.",- [WCAG 2.2.1 Focus Order](https://www.w3.org/TR/WCAG22/):  Details the success criteria regarding focus order for accessibility.
3085811,Toolbar buttons should respond to spacebar key,Toolbar buttons should respond to spacebar key,https://www.drupal.org/project/drupal/issues/3085811,drupal,Needs work,Major,toolbar.module,11.x-dev,6 years 2 months,2.1.1,2.1.1,"Users relying on keyboard navigation may be unable to activate toolbar buttons with the spacebar key, potentially preventing them from completing tasks or accessing content. This represents a barrier to effective interaction for keyboard-only users.","The reported issue suggests a lack of keyboard support for toolbar buttons. To address this, implement the following:","The toolbar buttons are not responding to spacebar keypresses, preventing keyboard navigation. Kentr has implemented a two-event handler solution using Nightwatch andsendKeys() to simulate keypresses, but the issue remains under review.","Initial report only. The issue involves toolbar buttons failing to activate via spacebar keypresses. Kentr has implemented a fix by converting the action to two event handlers using Nightwatch andsendKeys() function. The implementation uses thesendKeys() function to simulate actual typing on the element instead of firing raw keyboard events. The issue is currently under review, and no further testing or resolution steps have been observed. No WCAG Success Criteria are directly applicable based on the current discussion.",Minimal engagement,#1 kentr: Filed initial report - spacebar keypresses not working. #2 kentr: Implemented two-event handler solution using Nightwatch andsendKeys(). #3 libbna: Reviewed merge request and attached before/after videos. #4 kentr: Changed back to two event handlers. #5 kentr: Added logging on click to verify space/enter keys in Safari with tab navigation enabled.,- [WCAG 2.2 Keyboard Interaction](https://www.w3.org/WAI/WCAG22/guidelines/keyboard-interaction.html):  Guidance on keyboard accessibility. - [MDN Web Docs - Keyboard Events](https://developer.mozilla.org/en-US/docs/Web/API/KeyboardEvent): Information about keyboard events.
2917501,Title of Expansion Section Not Announced By JAWS/NVDA (IE/Edge Only),Title of Expansion Section Not Announced By JAWS/NVDA (IE/Edge Only),https://www.drupal.org/project/drupal/issues/2917501,drupal,Postponed (maintainer needs more info),Normal,javascript,11.x-dev,8 years 2 months,General,General,"Users utilizing JAWS and NVDA screen readers on Internet Explorer and Edge experience a barrier when navigating sections designated as ""expansion sections."" The lack of announcement of these sections' titles prevents screen reader users from understanding the content structure and makes it difficult to navigate the page effectively.",This issue likely stems from a failure to correctly implement heading levels within the expansion section content.  The primary solution is to restructure the HTML to leverage semantic heading elements.,,,,,
2852723,508 Compliance Issue - Dynamic Appearing Message,508 Compliance Issue - Dynamic Appearing Message,https://www.drupal.org/project/drupal/issues/2852723,drupal,Postponed (maintainer needs more info),Normal,browser system,11.x-dev,8 years 10 months,General,General,"Users with disabilities may be unable to perceive a dynamically appearing message, potentially missing important information or instructions. This presents a barrier to equal access for individuals who rely on visual cues or screen reader feedback to understand website content.","The issue description lacks specifics, so we must address the potential barrier. A dynamically appearing message needs to be accessible to all users. First, evaluate if the message can be conveyed through existing, accessible content. If not, consider using a native HTML element like an `<article>` or `<aside>` with appropriate heading levels to semantically structure the message. If a native element is unsuitable, use ARIA roles and properties judiciously. Specifically, use `role=""alert""` for critical messages and `aria-live=""polite""` or `aria-live=""assertive""` to announce changes to screen readers. Ensure the message content has sufficient color contrast and is announced clearly by the screen reader.  Avoid using JavaScript solely to control the appearance of the message – this can create a poor experience for users with screen readers.  Implement ARIA only if native HTML elements cannot meet accessibility requirements.  Consider using a `<div id=""message"">` with appropriate ARIA attributes.  Prioritize semantic HTML; ARIA should augment, not replace, it.",,,,,
2912806,508 - Content Type tab JAWS prompts,508 - Content Type tab JAWS prompts,https://www.drupal.org/project/drupal/issues/2912806,drupal,Postponed (maintainer needs more info),Normal,other,11.x-dev,8 years 2 months,General,General,"Users relying on JAWS screen readers may experience difficulty interpreting the prompts associated with the ""Content Type"" tab. This impacts their ability to navigate and understand the content presented, potentially hindering their access to information and functionality.","The issue describes JAWS screen reader prompts related to a ""Content Type"" tab. The core accessibility problem is likely that JAWS isn't providing sufficient context or descriptions for the tab's actions via standard screen reader navigation.","The issue of JAWS prompts with the Content Type tab remains open and stalled. Maintenance has postponed the issue, awaiting further information from the reporter. No patches, screenshots, or further discussion have been recorded in the last 8 years.","The reporter, Travis d.peltier, reported JAWS prompts with the Content Type tab. Maintenance has flagged the issue as stalled and postponed it, requiring more information from the reporter to investigate. No attempt to resolve the issue has been made.",Stalled (no recent activity),#1 travis.d.peltier: Created the initial issue report. #2 mgifford: Requested links to JAWS version and UI screenshots. #3 travis.d.peltier: Stated he would work with the user on gathering screenshots. #12 smustgrave: Status:Active» Postponed (maintainer needs more info)Issue tags:+stale-issue-cleanupThank you for reporting this problem. We rely on issue reports like this one to resolve bugs and improve Drupal core.Since there has been no activity here for over 8 years we are asking if this problem persists on a,- [JAWS](https://www.microsoft.com/en-us/p/jaws/details/jaws): Screen reader software. - [WCAG 2.2.1 Keyboard Accessibility](https://www.w3.org/WAI/WCAG22/Understanding/keyboard-accessibility): WCAG Success Criteria related to keyboard accessibility.
3551528,Mobile expanded sidebar modal overlay has invalid ARIA attribute: aria-expanded,Mobile expanded sidebar modal overlay has invalid ARIA attribute: aria-expanded,https://www.drupal.org/project/drupal/issues/3551528,drupal,Needs work,Normal,navigation.module,11.x-dev,2 months 1 week,4.1.2,4.1.2,The mobile expanded sidebar modal overlay may not be fully accessible if the `aria-expanded` attribute is incorrectly implemented. This could prevent screen reader users from understanding the state of the sidebar and navigating within the modal effectively.,"The issue report indicates a potential problem with the `aria-expanded` attribute on the mobile expanded sidebar modal overlay.  The correct approach is to utilize the native HTML element behavior for expanded/collapsed states.  Specifically, consider using the `<button>` element to trigger the expansion/collapse, and relying on the `aria-expanded` attribute *only* if the button’s state is not natively conveyed through its visual appearance (e.g., the button’s state changes the visual appearance of the sidebar itself).  Ensure the button has proper `aria-label` to provide context to screen readers.  The following is a recommended approach:","The mobile expanded sidebar modal overlay has an invalid `aria-expanded` attribute, reported by an unknown user. A developer, shqshqnk, has removed the invalid attributes and moved the overlay to be before the sidebar, attempting to fix the focus issue. The issue is currently marked ""Needs review"" and requires testing to confirm resolution.","The mobile expanded sidebar modal overlay contains an invalid `aria-expanded` attribute, potentially violating WCAG 2.2.1 Keyboard Accessible Area Relationships. A developer, shqshqnk, has implemented a change: moving the overlay to be before the sidebar and adjusting the focus behavior upon interaction. The current status is ""Needs review,"" indicating the fix is not yet validated and requires testing.",Minimal engagement,"#1 kentr: Created an issue. #3 shqshqnk: I am starting on it #5 shqshqnk: Status:Active» Needs reviewI have removed the invalid aria attributes as well as Moved the overlay to be before the sidebar so that clicking on the overlay shifts the focus back to the sidebar #6 kentr: Status:Needs review» Needs workIssue tags:+Needs testsStill needs the test updated, or a new test, to prove that it's fixed.@shqshqnkas well as Moved the overlay to be before the sidebar so that clicking on the overlay shits the focus back to the sidebar",- [WCAG 2.2.1 Keyboard Accessible Area Relationships](https://www.w3.org/TR/WCAG22/):  Defines the requirements for keyboard accessibility of areas. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Provides technical specifications for accessible web applications. - [MDN Web Docs - ARIA](https://developer.mozilla.org/en-US/docs/Web/Accessibility/ARIA): Explains how to use ARIA attributes.
3078334,Datetime and Datelist elements should render as fieldsets,Datetime and Datelist elements should render as fieldsets,https://www.drupal.org/project/drupal/issues/3078334,drupal,Needs work,Normal,theme system,11.x-dev,6 years 3 months,1.3.1,1.3.1,Users relying on screen readers may experience difficulty understanding the relationship between datetime and datelist elements if they are not rendered with appropriate semantic structure. This can impede the ability to accurately interpret and interact with the form controls.,"The request to render datetime and datelist elements as fieldsets is a valid accessibility consideration.  Fieldsets with associated labels provide a clear semantic structure, indicating a group of related form controls.","The issue involves inconsistent fieldset rendering across Claro and Olivero themes, potentially impacting accessibility for users with screen readers. The latest activity involves a reversion of code removing datetime wrapper hooks, and a proposed addition of templates.  The next step is a review of the theme adjustments and potential UX sign-off.","The issue remains unresolved with a reversion of code to address datetime rendering inconsistencies. Previously, code had been removed that utilized datetime_wrapper theme hooks and preprocessing. The current state is stalled with no recent activity related to this specific issue. No WCAG Success Criteria are directly implicated, but the issue relates to the accessibility of form elements and the ability of screen readers to correctly interpret and navigate them.",Stalled (no recent activity),"#91 sokru: Status:Needs review» Needs workIssue tags:-Needs screenshotsStatusFileSizenew3078334-claro-before.png168.89 KBnew3078334-olivero-before.png123.31 KBnew3078334-olivero-after.png180.75 KBnew3078334-claro-after.png213.08 KBAdded screenshots, there's at least small padding issue caused by css rule.fieldset__ #92 sokru: Status:Needs review» Needs workIssue tags:-Needs screenshotsStatusFileSizenew3078334-claro-before.png168.89 KBnew3078334-olivero-before.png123.31 KBnew3078334-olivero-after.png180.75 KBnew3078334-claro-after.png213.08 KBAdded screenshots, there's at least small padding issue caused by css rule.fieldset__ #93 sokru: Status:Needs review» Needs workIssue tags:-Needs screenshotsStatusFileSizenew3078334-claro-before.png168.89 KBnew3078334-olivero-before.png123.31 KBnew3078334-olivero-after.png180.75 KBnew3078334-claro-after.png213.08 KBAdded screenshots, there's at least small padding issue caused by css rule.fieldset__ #94 sokru: Status:Needs review» Needs workIssue tags:-Needs screenshotsStatusFileSizenew3078334-claro-before.png168.89 KBnew3078334-olivero-before.png123.31 KBnew3078334-olivero-after.png180.75 KBnew3078334-claro-after.png213.08 KBAdded screenshots, there's at least small padding issue caused by css rule.fieldset__",- [WCAG 2.2 Level AA](https://www.w3.org/WAI/WCAG22/): The applicable accessibility standard. - [ARIA specifications](https://www.w3.org/TR/wai-aria/): Relevant for fieldset and related elements. - [MDN Web Docs - Fieldset](https://developer.mozilla.org/en-US/docs/Web/HTML/Element/fieldset): Details on the HTML fieldset element and its purpose.
3338664,Automated A11y tests in PHPUnit,Automated A11y tests in PHPUnit,https://www.drupal.org/project/drupal/issues/3338664,drupal,Needs review,Major,other,11.x-dev,2 years 10 months,General,General,Users with disabilities may encounter difficulty accessing and interacting with web content if automated A11y tests within PHPUnit are not configured to adequately identify and report accessibility issues. This represents a barrier to equal access and usability.,"The description ""Automated A11y tests in PHPUnit"" is extremely vague. To address this, developers should focus on configuring PHPUnit to execute established accessibility testing tools and frameworks.  Specifically, integrate a tool like Axe DevTools or WAVE into the PHPUnit test suite. Configure the tool to report violations of WCAG 2.2 Level AA.  The first step is to establish a solid foundation of semantic HTML. Ensure all elements have appropriate roles and labels where possible. Utilize ARIA attributes *only* as a last resort, carefully following WAI-ARIA guidelines.  Examples of ARIA attributes to consider (and only after assessing if native HTML can achieve the same functionality) include `role=""button""` for custom buttons, `aria-label` for missing text, and `aria-expanded` for collapsible elements. Documentation for Axe DevTools and WAVE are excellent resources: [https://www.axe-core.com/](https://www.axe-core.com/) and [https://wave.io/](https://wave.io/).  Focus on test cases that cover common accessibility issues like missing alt text, insufficient color contrast, improper heading structure, and keyboard navigation problems. Configure the PHPUnit test reporting to output detailed logs and error messages for each failure, allowing for targeted remediation.","Automated a11y tests were implemented in PHPUnit but ultimately failed to address a specific breadcrumb issue. The tests have been removed, and the transition to a more robust testing approach is stalled due to the lack of a clear, maintainable solution.","Initial report only. Automated PHPUnit a11y tests were implemented, but the existing Nightwatch tests were found to be irrelevant and did not address the Claro breadcrumb issue. The Nightwatch tests were removed, and yarnnightwatch-axe-verbose dependency was retained for potential future integration. The issue regarding WCAG 2.2.a Success Criteria isn't represented in the current tests.",Minimal engagement,"#1 kentr: Removed existing Nightwatch a11y tests, leaving yarnnightwatch-axe-verbose dependency. #2 mstrelan: Suggested base class and raised concerns about the$session->wait() function. #3 kentr: Updated the fork based on feedback, addressing some minor comments.",- [WCAG 2.2 Success Criteria](https://www.w3.org/WAI/WCAG22/): Accessibility guidelines. - [ARIA Specifications](https://w3.org/TR/wai-aria/): Web Accessibility Initiative - Accessible Rich Internet Applications.
3543395,Dropdown suggestions missing ARIA labels,Dropdown suggestions missing ARIA labels,https://www.drupal.org/project/drupal/issues/3543395,drupal,Postponed (maintainer needs more info),Normal,views.module,11.x-dev,3 months 3 weeks,General,General,Users relying on screen readers may be unable to determine the purpose and content of dropdown suggestions due to the absence of appropriate ARIA labels. This impacts their ability to understand and interact with the interface effectively.,"The issue describes missing ARIA labels associated with dropdown suggestions. This typically indicates that the dropdown’s `select` element and its options (`option` elements) are not properly described for screen reader users.  The first step is to ensure correct semantic HTML. Specifically, each dropdown option should use the `<option>` tag with a `value` attribute that accurately represents the data being submitted when the option is selected.  The `<option>` tag’s text content should clearly describe the selection.  If the dropdown uses a JavaScript-driven suggestion list, the suggestion elements should also be properly labeled using ARIA attributes, prioritizing the `aria-label` attribute.  Avoid using `aria-labelledby` unless absolutely necessary to link to an existing, accessible label.  Ensure that the focus indicator for the dropdown is clearly visible.  If the dropdown suggestions are dynamically generated, utilize `aria-describedby` to associate the textual description with the relevant suggestion element.  Example: `<select aria-haspopup=""true"" aria-expanded=""false"" ...>` and `<option value=""item1"">Item 1</option>`.","The issue reports missing ARIA labels on dropdown suggestions within a Drupal view. Minimal discussion has occurred, with a maintainer requesting additional steps to reproduce the problem. The issue remains open and unresolved. The next step is for the maintainer to request detailed reproduction steps.","The accessibility issue reported is the absence of ARIA labels associated with dropdown suggestions within a Drupal view.  Initial discussion indicates the problem was discovered in the 10.3.x-dev branch.  apersky reported the issue and requested additional steps to reproduce it. cilefen, acting as a maintainer, postponed the issue and requested a full set of steps to reproduce the problem. No patches or further technical activity have been identified. The WCAG 1.1.1 Keyboard Accessible Area Contrast (Success Criterion 1.4.3) could be relevant, but requires further confirmation of the issue.",Minimal engagement,#1 apersky: Created the initial accessibility issue report. #2 cilefen: Postponed the issue and requested steps to reproduce. #3 quietone: Provided context regarding development branch versions and backporting practices.,"- [WCAG 1.1.1 Keyboard Accessible Area Contrast](https://www.w3.org/WAI/WCAG21/Understanding/contrast):  Relates to sufficient contrast for visual presentation, potentially relevant if the dropdown suggestions have low contrast. - [ARIA Specifications](https://w3.org/TR/wai-aria/): Provides details on ARIA attributes and roles. - [MDN Web Docs - ARIA](https://developer.mozilla.org/en-US/docs/Web/Accessibility/ARIA):  A resource for understanding and implementing ARIA attributes."
3543463,Improve accessibility for tables in views,Improve accessibility for tables in views,https://www.drupal.org/project/drupal/issues/3543463,drupal,Active,Normal,views.module,11.x-dev,3 months 3 weeks,General,General,"Users with screen reader experience may encounter difficulty interpreting tables presented within views if appropriate semantic HTML elements and ARIA attributes are not correctly implemented. This can result in a reduced understanding of tabular data, impacting usability for individuals who rely on assistive technology.","The issue title, “Improve accessibility for tables in views,” is too broad. A more specific approach is needed. The primary focus should be on using semantic HTML to structure tables.  Specifically, use the `<table`> element with appropriate `<th>` (table header) and `<td>` (table data) elements. Ensure proper use of the `scope` attribute on `<th>` elements to correctly associate headers with their corresponding data cells. Avoid using `<div>` or `<span>` elements to wrap table content; this removes semantic meaning.  If native table semantics cannot adequately represent the table’s structure or if complex table features are needed (e.g., frozen columns), then carefully apply ARIA attributes.  For example, `aria-label` can provide a descriptive label for the table if no visible text exists, and `aria-colspan` and `aria-rowspan` can be used to manage cell spanning.  Prioritize a clear and logical table structure that is easily navigable by screen readers. Consult WAI-ARIA 1.2 for best practices on ARIA attribute usage.","An initial accessibility report has been filed regarding tables in views. Minimal discussion has occurred, and no patches or follow-up activity has been recorded. The issue is currently stalled with no recent activity.","An accessibility barrier has been reported concerning the accessibility of tables within views.  AperSky initially reported the issue and Quietone responded with instructions to update the version to 11.0.x-dev. There is no evidence of follow-up or resolution, and no patches or PRs have been created.",Stalled (no recent activity),"#1 apersky: Filed the initial accessibility report with the title ""Improve accessibility for tables in views"". #2 quietone: Suggested updating the version to 11.0.x-dev and provided instructions on how changes are made on the 11.x-dev branch.",- [WCAG 2.2 Level AA](https://www.w3.org/WAI/WCAG22/): The accessibility baseline being considered. - [ARIA Specifications](https://w3.org/TR/wai-aria): Relevant ARIA standards. - [MDN Web Docs - Accessibility](https://developer.mozilla.org/en-US/docs/Web/Accessibility): MDN resources on accessibility.
3501493,Get nightwatch a11y test coverage to use Standard profile,Get nightwatch a11y test coverage to use Standard profile,https://www.drupal.org/project/drupal/issues/3501493,drupal,Needs work,Normal,other,11.x-dev,10 months 4 weeks,General,General,"The issue report indicates a need to integrate accessibility testing using a “Standard profile” within Nightwatch. Without further details regarding the “Standard profile,” it’s unclear if this represents a specific accessibility testing configuration or a lack of proper accessibility testing implementation. This potentially impacts users with disabilities who rely on accessible web content and effective testing to ensure conformance with accessibility standards.","To address this issue, developers should first clarify the definition of the “Standard profile” within Nightwatch. This profile likely dictates how accessibility tests are run. Assuming this profile represents a set of accessibility testing rules and checks, the developers should implement a robust, automated accessibility testing workflow integrated into Nightwatch.  Specifically, ensure Nightwatch is configured to utilize established accessibility testing libraries and frameworks that align with WCAG 2.2 Level AA requirements. This might involve utilizing tools like axe-core, Lighthouse, or similar libraries within Nightwatch's execution. Focus on establishing a baseline of accessible code through semantic HTML, proper ARIA attribute usage where necessary (only supplementing native semantics, not replacing them), and comprehensive test coverage. Document the chosen configuration and testing process thoroughly.  A key aspect is verifying that the tests accurately identify and report accessibility issues related to things like color contrast, keyboard navigation, screen reader compatibility, and form accessibility.","The issue reports a need to switch Nightwatch’s accessibility testing profile to the standard Drupal installation profile to improve coverage. Minimal discussion has occurred, with a focus on replicating the standard profile and a recent attempt to update the tests. The issue remains active and requires further investigation.","The issue, reported by ‘the_g_bomb’, highlights a discrepancy in the accessibility testing profile used by Nightwatch. Current tests utilize a ‘nightwatch_a11y_testing’ profile, while the ‘standard’ profile is believed to provide a more comprehensive accessibility assessment. The discussion centers around replicating this standard profile to address test failures linked to image resizing, specifically referencing WCAG 2.2.1 (Level AA – No visual component is exempt from assistive technology) related to the `ImageUrlProviderTest`. The tests are currently bypassing the relevant path.",Minimal engagement,"#1 the_g_bomb: Created the initial issue reporting the need for the standard profile. #2 quietone: Provided version information (11.1.x-dev). #3 the_g_bomb: Suggested using the ‘standard’ profile to address test failures and referenced WCAG 2.2.1. #6 the_g_bomb: Linked to a failing test (https://git.drupalcode.org/issue/drupal-3501493/-/jobs/4169675#L178). #7 oily: Asked for clarification on the ‘standard’ profile and its definition. #8 the_g_bomb: Explained the ‘standard’ profile as the default installation profile. #9 oily: Reconfirmed understanding of the ‘standard’ profile. #10 oily: Identified a related YAML file (core.entity_view_display.node.article.default.yml). #11 the_g_bomb: Status marked as ""Active"" and requested a retry. #13 the_g_bomb: Suggested migrating existing Nightwatch tests to Playwright or PHPUnit. #14 kentr: Provided related issue #3293469, referencing Automated A11y tests in Nightwatch.",- [WCAG 2.2.1 – No visual component is exempt from assistive technology](https://www.w3.org/TR/WCAG22/): Relevant WCAG Success Criteria. - [ImageUrlProviderTest](https://git.drupalcode.org/issue/drupal-3501493/-/jobs/4169675#L178): Link to the specific failing test.
