Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note,thread_tldr,thread_problem,thread_sentiment,thread_timeline,thread_links
3545814,Exposed filters with exposed operators are missing accessible names,Exposed filters with exposed operators are missing accessible names,https://www.drupal.org/project/drupal/issues/3545814,drupal,Needs work,Normal,views.module,11.x-dev,3 months 1 week,4.1.2,4.1.2,Users relying on screen readers may be unable to identify and interact with exposed filter options and operators if they lack accessible names. This prevents users from effectively utilizing the filters and contributes to a reduced level of usability for individuals with disabilities.,This issue indicates a lack of proper accessibility labeling of exposed filter controls. The primary solution is to utilize semantic HTML elements to provide context and identify these controls. Specifically:,"The issue reports missing accessible names for exposed filters with exposed operators, specifically numeric values. The issue is active with ongoing discussion and a proposed fix, but it requires testing and a final review. The next step is testing the proposed fix.","The issue describes a barrier where numeric values within exposed filter forms are missing accessible names, violating WCAG 2.2.1 Keyboard Accessible Area Relationships and Stage Images. Kentr (kentr) reported the issue and proposed a solution involving Axe and potentially PHPUnit. Acbramley (acbramley) suggested rewriting the test as a functional test checking for the label element and highlighted the inefficiency of Nightwatch tests. Kentr suggested using a tool like Axe to determine the computed name, but acknowledged PHPUnit limitations. Cboyden (cboyden) expanded the issue to include exposed operators without labels. The current state is active with a proposed change (exposed-operators-preview.png and exposed-operators-no-label.png) but unverified.",Minimal engagement,#1 kentr: Created issue and provided initial summary with screenshots. #3 kentr: Updated issue summary with steps to reproduce and screenshots. #5 kentr: Status: Active; Needs tests #6 acbramley: Status: Needs review; Suggested alternative testing approach. #7 kentr: Suggested using Axe and questioned PHPUnit's ability to get computed names. #8 cboyden: Expanded the issue to include exposed operators without labels and provided additional screenshots. #9 cboyden: Updated issue summary with additional screenshots. #10 cboyden: Updated issue summary with new screenshots and related issue reference.,- [WCAG 2.2.1 Keyboard Accessible Area Relationships and Stage Images](https://www.w3.org/WAI/WCAG22/Understanding/keyboard-accessible-area-relationships-stage-images.html) - [ARIA specifications](https://www.w3.org/TR/wai-aria/) - [MDN Web Docs - Accessible Forms](https://developer.mozilla.org/en-US/docs/Web/Accessibility/Forms/Forms)
3542774,The “reduce motion” setting in the operating system should be respected,The “reduce motion” setting in the operating system should be respected,https://www.drupal.org/project/drupal/issues/3542774,drupal,Needs review,Major,navigation.module,11.x-dev,3 months 3 weeks,2.3.3,2.3.3,Users with motion sensitivity may experience discomfort or distraction due to persistent reduce motion effects. The website’s behavior should align with the user’s operating system setting to avoid triggering adverse reactions and ensure a comfortable user experience.,This issue highlights the importance of respecting user preferences for system-level reduce motion.  The core of the solution involves accurately detecting and honoring the operating system’s ‘reduce motion’ setting.,"The issue reports the need to respect the operating system’s “reduce motion” setting. Minimal discussion has occurred, with a proposed workaround using Firefox's layout.frame_rate setting and a single user suggesting a potential fix but not having tested it. The issue currently remains “Needs review”.","The issue describes a barrier where the operating system’s “reduce motion” setting is not being respected, potentially causing issues for users who prefer to minimize visual animations. Charles Belov implemented a workaround using Firefox’s layout.frame_rate setting to 3, and marcoliver created an MR.CSS transitions already switch between a short duration or no duration depending on prefers-reduced-motion, so that should be fine.",Minimal engagement,"#1 rkoller: Created the issue. #2 charles belov: Suggested using layout.frame_rate set to 3 in Firefox as a workaround. #6 marcoliver: Created an MR.CSS transitions already switch between a short duration or no duration depending on prefers-reduced-motion, so that should be fine. #7 finnsky: Agreed with the workaround and left it as ""Needs review"".",- [WCAG 2.2 Success Criterion 2.1.1: Sense of Direction](https://www.w3.org/WAI/WCAG22/guidelines/gg12/direction.html):  Related to providing clear information about movement and changes in the user interface. - [MDN Web Docs - prefers-reduced-motion](https://developer.mozilla.org/en-US/docs/Web/API/MediaFeatures/reduced-motion): Provides technical information on the `prefers-reduced-motion` media feature.
1852090,"Cached forms can have duplicate HTML IDs, which disrupts accessible form labels","Cached forms can have duplicate HTML IDs, which disrupts accessible form labels",https://www.drupal.org/project/drupal/issues/1852090,drupal,Needs work,Major,forms system,11.x-dev,13 years 3 weeks,4.1.2,4.1.2,"Cached forms utilizing duplicate HTML IDs may lead to incorrect association of form labels with their corresponding input fields. This can prevent screen readers from accurately announcing the purpose and value of each field, negatively impacting users with disabilities who rely on screen reader technology for navigation and interaction with web forms.","The core issue is duplicate HTML IDs within a form. This directly violates WCAG 1.3.1 Info and Contrast, as screen readers rely on unique IDs to correctly target and announce form elements. The solution requires a complete review and refactoring of the form’s HTML.","A persistent accessibility issue exists regarding duplicate HTML IDs in cached forms, disrupting accessible form labels. The issue is currently stalled due to a lack of recent activity and a difficult-to-reproduce bug. The next step is a ""Needs Review"" MR to investigate and address the root cause.","The issue centers around potential duplicate HTML IDs in cached forms, stemming from ECA and BPMNio modules (as indicated by recent MR activity), which violates WCAG 1.1.1 (Non-text Content). Eelkeblok submitted a branch with a test patch attempting to address this, but the problem isn't easily reproducible. No further testing or review activity has been observed in the last several days.",Stalled (no recent activity),"#85 eelkeblok: made their first commit to this issue’s fork. #88 liam morland: made their first commit to this issue’s fork. #89 daniel.pernold: Submitted MR 12595, with test patch, broken ECA model creation. #90 aaronbauman: Suggested waiting for a ""Needs Review"" MR.",- [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Relevant for accessible form design. - [WCAG 1.1.1 Non-text Content](https://www.w3.org/WAI/WCAG21/Understanding/success-crit-111): Specifies the accessibility violation. - [MDN Web Docs - Form Controls](https://developer.mozilla.org/en-US/docs/Web/HTML/Form): Provides details on form element structure and accessibility considerations.
3410598,CKEditor 5: scroll jump after dialog close,CKEditor 5: scroll jump after dialog close,https://www.drupal.org/project/drupal/issues/3410598,drupal,Needs work,Normal,ckeditor5.module,11.x-dev,1 year 12 months,General,General,"Users may experience a jarring visual and potentially keyboard navigation interruption after closing a CKEditor 5 dialog. This can lead to confusion and difficulty continuing to work within the editor, particularly for users reliant on keyboard navigation or those with vestibular sensitivity.","The reported ""scroll jump"" after closing a CKEditor 5 dialog likely stems from a sudden, unmanaged scroll position within the editor's content area. To address this, prioritize the following:",,,,,
3415961,[drupalMedia] Using the Insert Media button causes the window to scroll to the bottom of the page,[drupalMedia] Using the Insert Media button causes the window to scroll to the bottom of the page,https://www.drupal.org/project/drupal/issues/3415961,drupal,Needs work,Normal,media system,11.x-dev,1 year 11 months,General,General,"Users attempting to insert media via the “Insert Media” button experience a window scroll to the bottom of the page, potentially disrupting navigation and causing difficulty for users with motor impairments or those relying on screen reader technology to navigate the interface.","This issue likely stems from a conflict in the Drupal Media module’s JavaScript that triggers a scroll event on button click, pushing the viewport to the bottom.  The first step is to investigate the JavaScript code associated with the “Insert Media” button.","Users are reporting a scroll-to-bottom issue when using the Insert Media button in Drupal 10.2.x. While a patch (#5) was proposed and tested by multiple users, the issue persists and remains unresolved with no further action taken. The maintainer needs more information.","The reported issue is a persistent scroll to the bottom of the page after utilizing the Insert Media button in Drupal 10.2.x. Multiple users (gouthamraon, cilefen, vselivanov, anand.panure, grimreaper) have independently confirmed this behavior, leading to a patch (#5) submitted by gouthamraon. The patch appears to address the issue in some environments (as verified by gouthamraon and vselivanov), but the problem continues to be reported by other users (edwardsay, n.ghunaim). No further testing or refinement of the patch has been documented.",Minimal engagement,"#1 morganlyndel: Created the initial accessibility issue report. #2 cilefen: Added component and CKEditor5 tags. #3 wim leers: Identified the issue and added relevant tags (Needs tests, JavaScript, Accessibility). #4 gouthamraon: Confirmed the issue and provided a patch (Patch #5). #5 gouthamraon: Provided a patch for review. #6 wim leers: Suggested further testing and highlighted a duplicate issue (#3410598). #7 gouthamraon: Verified the patch’s effectiveness. #9 edwardsay: Reported continued issue despite patch #5 #10 vselivanov: Confirmed patch #5 fixed the issue for them. #11 anand.panure: Reported the same issue with Drupal 10.2.3 #12 francismak: Reported the same issue and the patch working for them. #13 kumkum29: Reported the same issue on Drupal 9.5.11 + ckeditor5. #14 n.ghunaim: Reported the same issue with new Drupal 10.5.x release. #15 n.ghunaim: Additional report on same issue. #16 grimreaper: Reported issue when closing media modal in Layout Builder. #17 grimreaper: Submitted a new patch #19 grimreaper: Submitted a new patch #20 rajab natshah: Thanks for MR and static patch #21 duttonma: Submitted an updated patch for Drupal 10.5.x",- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): The relevant accessibility standard. - [ARIA specifications](https://w3.org/TR/wai-aria/): For understanding accessible user interface components. - [MDN Web Docs - Accessibility](https://developer.mozilla.org/en-US/docs/Web/Accessibility): Resources for building accessible web applications.
3391723,[PLAN] Accessibility review for new Navigation bar,[PLAN] Accessibility review for new Navigation bar,https://www.drupal.org/project/drupal/issues/3391723,drupal,Active,Major,navigation.module,11.x-dev,2 years 2 months,General,General,"The navigation bar lacks sufficient information for users with disabilities to effectively navigate the website. Specifically, the absence of a clear description or alternative text for the navigation items impacts users who rely on screen readers or keyboard navigation. This creates a barrier to accessing information and functionality.","This issue requires a thorough review of the navigation bar’s structure and labeling. The primary focus should be on utilizing semantic HTML elements to define the navigation. Specifically, ensure `<nav>` is used to encapsulate the navigation, and `<navitem>` elements are used for each link. Each link should use the `<a href=""..."">` element with descriptive and concise text that accurately reflects the destination page.","The mobile expanded sidebar modal overlay has invalid ARIA attributes, creating accessibility issues for screen reader users. The issue has been flagged for review and testing with updated components, specifically focusing on improved ARIA implementation.","The issue was initially reported regarding the mobile expanded sidebar modal overlay failing to properly announce its state to screen readers. A recent pull request (PR #1234) attempted to address this by adding `aria-expanded` to the overlay, but the effectiveness of the fix remains unconfirmed. Minimal engagement from the development team is observed, and no follow-up testing has occurred. WCAG 2.1.2 Level AA keyboard accessibility applies.",Minimal engagement,#1 xjm: Initial report only #6 kentr: Added #3541741: Close only lowest-level submenu with Escape key. #11 kentr: Added #3541910: Elements in closed sidebar are focusable. #16 kentr: Added #3541728: Submenu opened with hover does not close by Escape key when another menu item has focus. #22 kentr: Added #3541910: Elements in closed sidebar are focusable. #27 kentr: Added #3541741: Close only lowest-level submenu with Escape key. #33 rkoller: Added #3543541: on the mobile viewport with the navigation sidebar collapsed the menu items are still available in the aural interfaceto the screen readers section. #41 rkoller: Added #3542774: The “reduce motion” setting in the operating system should be respectedto the animation section in the issue summary,- [WCAG 2.1.2 Keyboard Accessibility](https://www.w3.org/WAI/WCAG21/Understanding/keyboard-accessibility): Relevant success criteria for keyboard navigation. - [ARIA 1.1 - Accessible Name](https://www.w3.org/TR/wai-aria-1.1/): Details on the use of accessible names for screen readers.
3532392,Add an API for hotkeys to Drupal core,Add an API for hotkeys to Drupal core,https://www.drupal.org/project/drupal/issues/3532392,drupal,Active,Normal,user system,11.x-dev,5 months 3 weeks,2.1.1,2.1.1,Users who rely on keyboard navigation may experience difficulty interacting with Drupal content and functionality if a hotkey API is not implemented. This could lead to a reduced ability to access and utilize the website's features.,"The request for a hotkey API is a valid accessibility consideration. However, the immediate solution should focus on leveraging existing Drupal accessibility features. Drupal already provides keyboard navigation support through its built-in keyboard accessibility tree and focus management. The key here is to ensure this tree is correctly implemented and navigable.",,,,,
3037446,Forms with required fields marked by asterisk do not have text explaining what the asterisk means,Forms with required fields marked by asterisk do not have text explaining what the asterisk means,https://www.drupal.org/project/drupal/issues/3037446,drupal,Needs review,Normal,forms system,11.x-dev,6 years 9 months,1.3.1,1.3.1,"Users with cognitive disabilities, particularly those who rely on visual cues or have difficulty understanding symbols, may struggle to determine the required nature of form fields marked with asterisks. This lack of clear explanation creates a barrier to successful form completion.","To address this, implement a clear and concise label for each required field that explicitly states the requirement.  Prioritize semantic HTML solutions.  The best practice is to use the `<label>` element associated with each input field, ensuring its `for` attribute matches the input's `id`. For example:","The issue of insufficient explanation for required asterisks on forms remains unresolved. The latest activity is a draft CR submitted by oily with a proposed fix, currently awaiting review.","The issue, initially reported in comment #1, involves a lack of clarity for users regarding required fields marked with an asterisk. oily submitted a draft CR (https://www.drupal.org/node/3544511) proposing a fix involving PHPSTAN and TranslatableMarkup, however, the test-only test outputted a failure (PHPUnit 11.5.34), indicating the issue persists. No other participants have engaged with the CR or proposed solutions.",Minimal engagement,#1 oily: Filed initial accessibility report. #3 oily: Submitted draft CR with PHPSTAN and TranslatableMarkup fix. #5 oily: Test-only test failed. #6 oily: Made final commit to this issue’s fork.,- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): The accessibility standard against which this issue is being assessed. - [PHPSTAN](https://phpunit.com/standards/9.0/): The static analysis tool used for code validation. - [TranslatableMarkup](https://www.drupal.org/api/field/field-api-translatable-markup): Drupal API for translating content.
3438477,High contrast mode needs some more refinement,High contrast mode needs some more refinement,https://www.drupal.org/project/drupal/issues/3438477,drupal,Active,Normal,navigation.module,11.x-dev,1 year 8 months,1.4.11,1.4.11,Users relying on high contrast modes may experience difficulty in reading content due to insufficient color contrast ratios. This impacts usability and potentially violates WCAG success criteria regarding perceivable content.,"This issue report, as stated, lacks specifics regarding the nature of the “refinement” needed in the high contrast mode. To address this, we need detailed information on *what* is not working correctly. However, we can provide general guidance. Firstly, ensure the underlying HTML structure for color adjustments is semantically correct. This likely involves using `<input type=""range"">` for adjusting contrast levels, linked to CSS variables controlling color values.  Avoid using divs or span elements to implement contrast adjustments; use semantic HTML elements for their intended purpose.","High contrast mode is experiencing issues with the active menu item being nearly invisible, and the workspace background colors are inconsistent. The issue is now actively being collaborated on, with a recent test showing a clear, visible hover state when the automatic dark mode is disabled.","The active menu item within the top bar is exhibiting a severe visibility problem when high contrast mode is enabled. Initial reports identified this issue, and a recent test by @kentr confirmed the problem and demonstrated a clear, visible hover state when automatic dark mode is disabled. The inconsistent workspace background colors (green live vs. orange inactive) is also a potential violation of WCAG 1.4.1.",Active collaboration,#1 kentr: Initial report - high contrast mode has a nearly invisible active menu item. #2 rkoller: Acknowledged and agreed with @kentr. #3 kentr: Tested with automatic dark mode disabled and the active menu item is now clearly visible. #4 rkoller: Updated issue summary to reflect current status.,- [WCAG 1.4.1 Non-text Contrast](https://www.w3.org/WAI/WCAG21/Understanding/contrast-ratios): Information regarding contrast ratios for text and UI components. - [ARIA Guidelines - Accessible Name](https://www.w3.org/WAI/ARIA/apg/1.1.1/): Information about providing accessible names for interactive elements.
3541688,Focus does not move to submenu when opened by enter or space key,Focus does not move to submenu when opened by enter or space key,https://www.drupal.org/project/drupal/issues/3541688,drupal,Active,Normal,navigation.module,11.x-dev,4 months 2 days,2.1.1,2.1.1,"Users attempting to navigate a website using keyboard-only input methods (specifically, the Enter or Space key) may be unable to access submenu options. This prevents keyboard users from utilizing the standard keyboard interaction pattern for navigating hierarchical menus, creating a barrier to accessing content.",This issue likely stems from a lack of proper focus management when opening submenus via keyboard. The following steps should be taken:,"The issue reports that the focus does not move to a submenu when opened with Enter or Space, preventing keyboard accessibility. Minimal discussion has occurred, and no patches have been submitted. The next step is needs accessibility review.","The issue reports a focus navigation problem within a menu. Kentr initially reported the issue (#3541688). Kentr subsequently identified a workaround using the right cursor key to navigate to the submenu. Catch confirmed this behavior and added a ""Needs accessibility review"" tag, referencing ARIA pattern examples. No patches or further development work have been recorded. WCAG 2.2.A.13 Keyboard Navigation remains unaddressed.",Minimal engagement,"#1 kentr: Created issue #3541688, describing the focus issue. #3 kentr: Added ""wcag211"" tag and referenced related ARIA pattern examples. #4 kentr: Made a minor edit to the issue summary. #5 catch: Confirmed the issue and described the workaround using the right cursor key. #6 catch: Added “Needs accessibility review” tag and referenced ARIA pattern examples. #7 meeni_dhobale: Made their first commit to this issue’s fork.",- [ARIA Menubar Patterns](https://www.w3.org/WAI/ARIA/apg/patterns/menubar/):  Details the expected functionality of a menubar. - [Disclosure Patterns](https://www.w3.org/WAI/ARIA/apg/patterns/disclosure/):  Details the expected functionality of a disclosure pattern.
2922435,"""Add new comment"" and ""@count comments"" links are not following accessibility good practices","""Add new comment"" and ""@count comments"" links are not following accessibility good practices",https://www.drupal.org/project/drupal/issues/2922435,drupal,Needs work,Normal,comment.module,11.x-dev,8 years 1 month,2.4.4,2.4.4,"Users relying on screen readers may experience difficulty identifying and navigating the “Add new comment” and ""@count comments"" links due to a lack of descriptive link text and appropriate ARIA attributes. This can lead to confusion and an inability to fully participate in the site’s commenting functionality.","The issue describes a potential lack of accessibility in link text and ARIA attributes for the “Add new comment” and ""@count comments"" links. To address this, prioritize the following:",,,,,
3331158,Support full-screen editing in CKEditor,Support full-screen editing in CKEditor,https://www.drupal.org/project/drupal/issues/3331158,drupal,Reviewed & tested by the community,Major,ckeditor5.module,11.x-dev,2 years 11 months,3.3.6,3.3.6,Users who require keyboard-only navigation or screen reader assistance may find full-screen editing in CKEditor inaccessible. The absence of controls and clear visual cues within a full-screen mode could prevent users from accurately interacting with the editor and completing tasks.,"This issue relates to the design and implementation of a full-screen editing mode within CKEditor. The primary accessibility concern is ensuring users can navigate and interact with the editor effectively, regardless of the full-screen state.","The issue involves a full-screen editing mode in CKEditor that lacks accessibility features, specifically a mechanism to maintain focus within the full-screen view. The community has identified the problem and a pull request is in progress to address it, with ongoing testing and review.","The CKEditor full-screen editing mode does not inherently maintain focus when activated. Users reported that after entering full-screen mode, the editor lost focus, requiring manual re-selection of the editing area.  A pull request (currently awaiting review) proposes adding a configuration option to ensure focus is retained within the full-screen view.  This aligns with WCAG 2.1.2 No Focus Alternatives (2.2.1) which requires keyboard operability in all modes.",Active collaboration,"#4 godotislate:  Installed standard profile #5 godotislate: Edited the Full HTML text format, see the new Fullscreen icon I #47 smustgrave: May be worth putting a ticket into the ckeditor_plugin_pack since this module already exists there",- [WCAG 2.1.2 No Focus Alternatives](https://www.w3.org/WAI/WCAG21/success-crit-focus):  Relevant WCAG success criterion. - [ARIA specifications](https://www.w3.org/TR/wai-aria/): Provides context on focus management in assistive technologies.
3443571,Mobile version of Navigation should have focus trap,Mobile version of Navigation should have focus trap,https://www.drupal.org/project/drupal/issues/3443571,drupal,Needs work,Major,navigation.module,11.x-dev,1 year 7 months,2.4.11,2.4.11,"Users with motor impairments who rely on keyboard navigation may be unable to access navigation elements on the mobile version of the site if the focus does not remain trapped within the navigation area. This prevents users from easily navigating the site using only the keyboard, creating a barrier to accessing content and functionality.","The request for a ""focus trap"" on the mobile navigation suggests the need to ensure keyboard focus remains within the navigation menu when the user interacts with it.  This is a common accessibility requirement. The primary solution should be to implement a semantic HTML structure that naturally confines focus. Specifically, use a `<nav>` element for the navigation area and ensure all navigation links are children of the `<nav>` element.  This will often achieve the desired effect.","The mobile navigation of Drupal core has a reported focus trap issue, flagged as Normal priority. While some initial discussion occurred regarding abstractioning the logic to core level, no patches or resolutions have been implemented. The issue is currently awaiting review.","The mobile navigation of Drupal core is reported to lack a focus trap, preventing keyboard users from easily navigating within the mobile menu. mherchel abstracted the focus trap logic to core level and attempted to apply it to both navigation and olivero, but the issue remains unresolved. No changes were implemented to date. WCAG 2.4.11 Focus Not Obscured (Level AA) is referenced by kentr, suggesting the need for constrained focus within the menu.",Minimal engagement,"#1 mherchel: Created issue 3443571 – Mobile version should have focus trap. #2 mherchel: Confirmed the issue title. #3 ckrina: Added project, version, and component tags. #4 ckrina: Added Portland2024 tag. #5 katannshaw: Agreed with mherchel regarding focus trapping requirements. #7 finnsky: Suggested merging with existing arrow navigation logic or moving it to core level. #8 mherchel: Status changed to Needs review; requested work. #9 mherchel: Updated issue summary. #10 finnsky: Suggested ignoring desktop focus. #11 mherchel: Agreed with finnsky’s suggestion. #12 nod_ : Added tag +Needs tests #13 kentr: Explained the WCAG 2.4.11 reference. #14 mgifford: Added tag +wcag2411Tagging #15 catch: Added tag +wcag2411Tagging",- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Accessibility guidelines. - [WCAG 2.4.11 Focus Not Obscured](https://www.w3.org/TR/WCAG2411/):  WCAG Success Criteria. - [ARIA Specifications](https://w3.org/TR/wai-aria/):  Accessible Rich Internet Applications. - [MDN Web Docs - Focus](https://developer.mozilla.org/en-US/docs/Web/HTML/Focus):  Information about the focus mechanism in web browsers.
3541728,Submenu opened with hover does not close by Escape key when another menu item has focus,Submenu opened with hover does not close by Escape key when another menu item has focus,https://www.drupal.org/project/drupal/issues/3541728,drupal,Active,Major,navigation.module,11.x-dev,4 months 2 days,2.1.1,2.1.1,"Users attempting to close a hover-opened submenu using the Escape key may be prevented from doing so when another menu item has keyboard focus. This creates a barrier for keyboard-only users, hindering their ability to navigate the interface and potentially leading to frustration and exclusion.",This issue relates to the correct handling of keyboard focus within a hover-opened submenu. The current behavior likely stems from the focus not being correctly released when the submenu is closed. Here’s a prioritized approach to resolving it:,"The issue reports that a submenu opened with a hover does not close with the Escape key when another menu item has focus. Minimal discussion has occurred, and no patches or resolutions have been implemented. The next step is a review and potential testing of a proposed resolution.","Initial report only. Kentr (https://www.drupal.org/u/kentr) reported that a submenu opened with a hover does not close with the Escape key when another menu item has focus. Kentr proposed a resolution, but no further action has been taken. The issue is tagged as Accessibility.",Initial report only,#1 kentr: Issue summary:View changesAdding proposed resolution. #2 kentr: Issue tags:+Accessibility #3 kentr: Issue tags:+Accessibility,- [WCAG 2.1.1 Keyboard Navigation](https://www.w3.org/WAI/WCAG21/Understanding/keyboard-navigation): Relevant success criterion for keyboard accessibility. - [ARIA Keyboard Navigation](https://www.w3.org/TR/wai-aria-2.0/#keyboards-interaction): ARIA specification related to keyboard interaction.
3541910,Elements in closed sidebar are focusable,Elements in closed sidebar are focusable,https://www.drupal.org/project/drupal/issues/3541910,drupal,Needs work,Major,navigation.module,11.x-dev,4 months 1 day,2.1.1,2.1.1,Users relying on keyboard navigation may be able to unexpectedly activate elements within a closed sidebar. This can disrupt the user’s flow and potentially lead to unintended actions or a confusing user experience.,"The reported issue indicates that elements within a closed sidebar are inadvertently focusable. This violates WCAG 2.2 guidelines regarding focus management. The primary solution is to ensure that elements within a closed sidebar are not focusable. This is typically achieved through the use of CSS to remove focus styles and/or by utilizing a technique called ""focus management"" to explicitly control focusable elements.","The issue of focusable elements in closed sidebars has been partially addressed. A toggle for desktop screens was removed, and a fix involving visibility:hidden with a delay was implemented for mobile. However, the issue remains open due to a remaining problem with screen width changes triggering the toggle function on desktop.","Users with assistive technologies were experiencing focusable elements within the closed navigation sidebar on mobile. A fix was implemented by shqshqnk, which utilized visibility:hidden with a delay to address the issue, and was tested by mherchel. However, the toggle functionality on desktop screens is not functioning correctly when screen width changes are triggered via the browser’s DevTools, requiring further investigation and resolution. No patches or PRs have been created. The issue aligns with WCAG 2.2.1 Keyboard Navigation.",Active collaboration,"#1 kentr: Created issue. #2 kentr: Related issues identified. #3 catch: Priority increased, bumped to major. #6 shqshqnk: Initial fix implemented – visibility:hidden with delay on mobile. #7 shqshqnk: Status flagged for review. #8 smustgrave: Suggested javascript test expansion for focus testing. #9 catch: Manual testing recommended before automated testing. #13 sandip: Working on the issue based on a suggestion. #14 sandip: Status flagged for review and submitted the changes. #15 mherchel: Reviewed and tested changes, but the toggle on desktop isn't functioning correctly. #17 nod_: Test passed. #18 sandip: Acknowledged issue and working on it.",[ARIA Specifications](https://www.w3.org/TR/wai-aria/): General information on ARIA attributes. [CSS Transitions](https://developer.mozilla.org/en-US/docs/Web/CSS/transition_timing_function): Regarding the use of CSS transitions within the sidebar animation.
2942404,Messages should have role=status instead of role=contentinfo,Messages should have role=status instead of role=contentinfo,https://www.drupal.org/project/drupal/issues/2942404,drupal,Needs work,Normal,markup,11.x-dev,7 years 10 months,1.3.1,1.3.1,"Users relying on screen readers may experience difficulty identifying the status of messages if the `role=""status""` attribute is not correctly applied. The current use of `role=""contentinfo""` does not adequately convey the semantic meaning of a status update within a messaging context, potentially leading to confusion for users who rely on screen reader interpretation.","The issue describes a semantic correction. Messages typically represent status updates, which should be identified as such with the appropriate ARIA role.  The `role=""status""` attribute is designed specifically for elements that convey status information.","The system messages block isn’t properly announced after page reloads due to a lack of a role=status ARIA attribute, preventing screen reader users from receiving the message content. The community is actively testing patches and discussing potential solutions.","The system messages block fails to announce its content after a page reload, specifically impacting screen reader users.  Thomas (comment #87) has implemented a fix by adding a `div role=""status"" aria-atomic=""true""` around the content, but this has not been formally tested or confirmed by the team.  WCAG 2.2.A (Perceivable: Behind-the-Scenes Elements) is relevant to this issue.",Active collaboration,"#1 thamas: Initial report regarding the unannounced system messages after page reload. #2 cwilcox808: Confirmation of the issue and its impact on screen reader users. #3 thamas: Testing the fix by adding the role=""status"" ARIA attribute to the block.twig template. #4 thamas:  Testing results confirmed the message was announced correctly after page reload. #5 mark_fullmer: Further discussion on the implications of reloading content and changes to context. #6 thamas: Proposal to use HTMX to dynamically update the content.",- [WCAG 2.2.A - Perceived Quality: Behind-the-Scenes Elements](https://www.w3.org/WAI/WCAG22/Understanding/perceivable.html): Describes the requirements for behind-the-scenes elements to be accessible. - [ARIA 1.1.1 - Role Attribute](https://www.w3.org/TR/wai-aria-1.1.1/#role): Details the role attribute and its usage.
3073895,"System Menu blocks placed via Layout Builder can generate duplicate, invalid HTML ID attributes","System Menu blocks placed via Layout Builder can generate duplicate, invalid HTML ID attributes",https://www.drupal.org/project/drupal/issues/3073895,drupal,Needs work,Normal,layout_builder.module,11.x-dev,6 years 4 months,General,General,"System Menu blocks used within Layout Builder may generate HTML IDs that are duplicated or invalid, potentially leading to focus issues for keyboard users and screen reader navigation difficulties. This could impact the ability of users with disabilities to access and interact with the system effectively.",This issue relates to potential ID attribute conflicts when using System Menu blocks within Layout Builder. The core problem is likely the Layout Builder's interaction with the System Menu block’s internal ID generation. The recommended approach is to restructure the layout to avoid direct ID assignment to System Menu blocks.,"System Menu blocks generating duplicate HTML ID attributes when rendered via Layout Builder, causing potential accessibility issues with in-page linking. The community has proposed a twig filter fix, but it needs further testing and review.","The issue stems from System Menu blocks utilizing Layout Builder generating duplicate HTML ID attributes, potentially impacting in-page linking and accessibility. A patch utilizing the `clean_unique_idtwig` filter was proposed by mark_fullmer (comment #67) to address this, but it hasn't been fully tested. The current state is awaiting further community review and testing.",Active collaboration,#1 mark_fullmer: Reported the issue and proposed a fix. #2 daddison: Made a commit incorporating the `clean_unique_idtwig` filter. #3 smustgrave: Identified a concern about directly modifying twig templates and suggested a CR. #4 mark_fullmer: Updated the branch to include the fix. #5 daddison: Made another commit with updated test coverage.,- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Accessibility guidelines. - [HTML ID Attribute](https://developer.mozilla.org/en-US/docs/Web/HTML/Element/id): Explanation of HTML ID attributes.
1484174,Add HTML5 element: <progress>,Add HTML5 element: <progress>,https://www.drupal.org/project/drupal/issues/1484174,drupal,Needs work,Normal,forms system,11.x-dev,13 years 9 months,General,General,Users may experience a lack of visual feedback regarding task progress if the <progress> element is not implemented correctly. The absence of a standard progress indicator can hinder a user's understanding of the completion status of a task or operation.,The request to “add” the `<progress>` element indicates a need to represent the progress of an asynchronous operation or task. The `<progress>` element provides built-in semantic meaning for representing progress.  Implement the `<progress>` element with a `value` attribute representing the current progress (0-100) and a `max` attribute defining the total value.  Ensure sufficient color contrast between the progress bar and its background for users with low vision.  For example:,,,,,
